Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 703,2025-04-09T03:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412464117,,BZXW9,2025-02-26T07:19:59Z,2025-07-18T23:59:58Z,936.94
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FONG KUO NO.688,2024-08-31T16:00:00Z,2025-06-11T16:00:00Z,TUNA_PURSE_SEINES,FISHING,416253900,9764271,BL2151,2019-01-17T06:26:54Z,2025-06-17T23:34:32Z,19.87
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,TOKUEIMARU NO.17,2025-02-06T19:00:00Z,2025-02-13T06:00:00Z,POLE_AND_LINE,FISHING,431410000,9810745,7JXY,2020-03-05T06:36:46Z,2025-07-18T23:59:47Z,48.33
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGTAI7,2025-03-23T17:00:00Z,2025-05-24T16:00:00Z,TUNA_PURSE_SEINES,FISHING,412549297,9891220,BZZW4,2020-10-09T05:47:00Z,2025-07-15T01:55:53Z,30.05
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHENLIANCHENG781,2024-10-22T16:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412468636,,BZXV2,2024-09-20T02:10:00Z,2025-07-18T23:59:29Z,2865.80
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,ORYONG NO 722,2024-07-06T16:00:00Z,2024-07-06T16:00:00Z,DRIFTING_LONGLINES,FISHING,440936000,8829543,DTAG3,2016-01-20T11:53:00Z,2025-07-18T23:57:42Z,0.07
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,PERSEVERANCE NO.768,2024-11-08T20:00:00Z,2025-04-02T17:00:00Z,INCONCLUSIVE,FISHING,510120000,9966295,V63P768,2023-09-27T07:02:10Z,2025-07-04T17:23:19Z,5.28
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 766,2024-07-16T08:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412465077,,BZW5C,2021-08-28T07:16:57Z,2025-07-18T23:57:49Z,3204.04
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN CHIN FU NO36,2024-11-01T22:00:00Z,2024-11-07T00:00:00Z,DRIFTING_LONGLINES,FISHING,416004675,,BG4024,2024-06-14T05:58:52Z,2025-07-18T23:58:08Z,2.55
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,MISSLUEN,2024-07-01T21:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,510038000,,V6P1833,2015-05-15T22:02:13Z,2025-07-18T23:40:27Z,3611.88
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,TEMANIM 03,2024-09-25T16:00:00Z,2024-09-28T21:00:00Z,DRIFTING_LONGLINES,FISHING,529035000,9963190,T3FX,2024-08-03T05:31:53Z,2025-07-18T23:49:20Z,24.96
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,CFA25,2024-07-06T22:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,510053000,,V6P25,2015-06-24T20:11:01Z,2025-07-18T23:39:26Z,3965.27
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SHIN YUNG 53,2025-05-31T14:00:00Z,2025-05-31T17:00:00Z,DRIFTING_LONGLINES,FISHING,440628000,8815712,6MWO,2012-01-02T23:20:57Z,2025-07-18T23:59:57Z,2.68
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KIFUKU MARU NO36,2024-10-20T16:00:00Z,2025-05-21T19:00:00Z,DRIFTING_LONGLINES,FISHING,431600275,9115676,JM6278,2016-07-13T02:08:38Z,2025-07-18T23:59:56Z,2.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KIYO MARU NO.18,2025-03-01T20:00:00Z,2025-03-30T22:00:00Z,POLE_AND_LINE,FISHING,431914000,,JBSW,2015-01-31T00:54:55Z,2025-07-18T23:58:57Z,216.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,HONG XIN NO112,2024-10-11T11:00:00Z,2024-10-11T20:00:00Z,DRIFTING_LONGLINES,FISHING,416001008,,BG3818,2022-01-25T04:20:45Z,2025-07-18T23:59:38Z,9.10
