flag,vessel_name,mmsi,imo,fishing_hours,fishing_area
JPN,ASAHIMARU NO.11,431484000,9816438.0,52.81,rmi_eez
JPN,ASAHIMARU NO.11,431484000,9816438.0,128.68,hsp3
JPN,ASAHIMARU NO.11,431484000,9816438.0,305.46,hsp1
JPN,ASAHIMARU NO.11,431484000,9816438.0,0.15,usa2_eez
JPN,CHIRYUMARU NO.3,431600260,,41.67,hsp3
JPN,CHIYOMARU NO.3,431501757,,376.34,hsp1
JPN,CHOKYU MARU NO.68,431100990,,8.13,rmi_eez
JPN,CHOKYU MARU NO.68,431100990,,2.3,hsp3
JPN,CHOKYU MARU NO.68,431100990.0,,0.65,hsp5
JPN,CHOKYU MARU NO.68,431100990.0,,4.45,fiji_eez
JPN,DAI78KAIOUMARU,431602750,,781.28,hsp1
JPN,DAI8SUE MARU,431680127,,1.82,hsp1
JPN,DAI8SUE MARU,431680127,,82.99,hsp1
JPN,DAIKIMARU NO.8,431500330,,430.66,hsp3
JPN,DAIKIMARU NO.8,431500330,,543.27,hsp1
JPN,EISEIMARU NO.31,431200970,,212.08,hsp3
JPN,EISEIMARU NO.31,431200970,,72.62,hsp1
JPN,EISEIMARU NO.31,431200970,,24.42,fsm_eez
JPN,EISEIMARU NO.8,431200060,,155.87,hsp3
JPN,EISEIMARU NO.8,431200060,,141.71,hsp1
JPN,EISEIMARU NO.8,431200060,,86.63,fsm_eez
JPN,FUJITAFUJIMARU,431500370,,91.95,hsp3
JPN,FUJITAFUJIMARU,431500370,,123.29,hsp1
JPN,FUKUICHIMARU NO.128,431155000,,4.09,hsp1
JPN,FUKUICHIMARU NO.128,431155000,,13.68,fsm_eez
JPN,FUKUICHIMARU NO.128,431155000,,20.48,png_eez
JPN,FUKUICHIMARU NO.128,431155000,,3.0,solomon_islands_eez
JPN,FUKUICHIMARU NO88,431635000,9890721.0,621.77,fsm_eez
JPN,FUKUICHIMARU NO88,431635000,9890721.0,813.13,png_eez
JPN,FUKUTOKUMARU NO.37,431700060,,24.75,hsp3
JPN,FUKUTOKUMARU NO.37,431700060,,4063.4,fsm_eez
JPN,FUKUTOKUMARU NO.37,431700060,,299.14,png_eez
JPN,FUKUTOKUMARU NO.38,431253000,9185360.0,1012.69,fsm_eez
JPN,FUKUTOKUMARU NO.88,431200150,,15.3,hsp1
JPN,FUKUTOKUMARU NO.88,432894000,9671711.0,1148.11,fsm_eez
JPN,FUKUYO MARU NO.5,431035000,9918389.0,1401.91,fsm_eez
JPN,FUKUYO MARU NO.7,432942000,9689859.0,822.07,fsm_eez
JPN,GENKICHI MARU NO.27,432384000,,1.25,hsp1
JPN,GENPUKU MARU NO.81,431905000,9902366.0,0.89,usa2_eez
JPN,GENPUKU MARU NO.81,431905000,9902366.0,24.23,fsm_eez
JPN,GENPUKU MARU NO.81,431905000,9902366.0,6.48,png_eez
JPN,GENPUKU NO.22,431016429,,19.86,fsm_eez
JPN,GENPUKU NO.22,431016429,,4.99,png_eez
JPN,GENPUKUMARU NO.11,431016428,,217.69,fsm_eez
JPN,GENPUKUMARU NO.11,431016428,,461.32,png_eez
JPN,HAKKO MARU 2 GOTEI,431008225,,0.68,png_eez
JPN,HAKKO MARU NO2,432487000,,54.48,fsm_eez
JPN,HAKKO MARU NO2,432487000,,23.41,png_eez
JPN,HANEIMARU NO.36,431005009,,361.14,hsp3
JPN,HASHIMURATERUMARU,431500637,,0.36,hsp3
JPN,HIROMARU,431680124,,156.66,hsp1
JPN,HIROMARU,431680124,,441.01,palau_eez
JPN,HOSHIN MARU NO.62,431704110,,456.96,fsm_eez
JPN,HOSHIN MARU NO.81,431902000,9907287.0,33.39,hsp4
JPN,HOSHIN MARU NO.81,431902000,9907287.0,1294.66,fsm_eez
JPN,HOSHINMARU NO.78,432962000,9690303.0,0.08,hsp3
JPN,HOSHINMARU NO.78,432962000,9690303.0,0.82,fsm_eez
JPN,HOSHINMARU NO.78,432962000,,473.29,fsm_eez
JPN,"HOUEIMARU NO,1",431015336,,813.52,hsp3
JPN,"HOUEIMARU NO,1",431015336,,432.58,hsp1
JPN,ICHIEIMARU NO.88,431017916,,261.88,hsp1
JPN,INARIMARU NO.85,432507000,9326263.0,75.57,rmi_eez
JPN,INARIMARU NO.85,432507000,9326263.0,376.16,hsp3
JPN,INARIMARU NO.85,432507000,9326263.0,35.25,fsm_eez
JPN,IROHAMARU  NO.71,431200503,,264.52,hsp3
JPN,IROHAMARU  NO.71,431200503,,237.1,hsp1
JPN,IROHAMARU NO.51,431500880,,591.68,hsp1
JPN,KAGOSHIMA MARU,432850000,9580479.0,128.31,hsp1
JPN,KAGOSHIMA MARU,432850000,9580479.0,13.65,palau_eez
JPN,KAIENMARU NO.1,431501724,,145.32,hsp3
JPN,KAIENMARU NO.50,431501250,,1010.27,hsp1
JPN,KAIENMARU NO.57,431501683,,211.06,hsp1
JPN,KAIENMARU NO.77,431004047,,274.82,hsp3
JPN,KAIENMARU NO.77,431004047,,59.09,hsp1
JPN,KAIENMARU NO.88,431004559,,163.73,hsp3
JPN,KAIENMARU NO.88,431004559,,94.06,hsp1
JPN,KAIENMARU NO.88,431004559,,1.68,usa2_eez
JPN,KAIENMRUNO.57,431501683,,3.22,hsp1
JPN,KAIGATAMARU NO.88,431663000,9109275.0,1.81,hsp3
JPN,KAIGATAMARU NO.88,431663000,9109275.0,1266.03,fsm_eez
JPN,KAIGATAMARU NO.88,431663000,9109275.0,57.93,png_eez
JPN,KAIHOMARU,431384000,9890795.0,2.5,hsp2
JPN,KAIHOMARU,431384000,9890795.0,173.21,hsp1
JPN,KAIHOMARU,431384000,9890795.0,8.56,fsm_eez
JPN,KAIHOMARU,431384000,9890795.0,1.57,png_eez
JPN,"KAIO MARU NO,81",432943000,9689861.0,2.12,rmi_eez
JPN,KAIOHMARU  NO.11,431011377,,1157.33,hsp1
JPN,KAIYUMARU,432753000,9580948.0,1.07,hsp3
JPN,KATSUMARU  NO.58,431001235,,107.23,hsp3
JPN,KATSUMARU  NO.58,431001235,,402.77,hsp1
JPN,KIFUKU MARU NO36,431600275,9115676.0,2.44,rmi_eez
JPN,KIFUKU MARU NO36,431600275,9115676.0,1.62,hsp3
JPN,KINEI MARU NO.118,432453000,9311907.0,1.82,hsp3
JPN,KINEI MARU NO.118,432453000,9311907.0,1203.2,png_eez
JPN,KINEI MARU NO.135,432444000,9311921.0,8.48,hsp3
JPN,KINEI MARU NO.135,432444000,9311921.0,123.04,hsp4
JPN,KINEI MARU NO.135,432444000,9311921.0,1043.93,fsm_eez
JPN,KINEI MARU NO.135,432444000,9311921.0,50.79,png_eez
JPN,KINEI MARU NO.53,431380000,9189031.0,2.26,usa2_eez
JPN,KINEI MARU NO.53,431380000,9189031.0,756.36,fsm_eez
JPN,KINEI MARU NO.53,431380000,9189031.0,807.16,png_eez
JPN,KINEIMARU NO.128,432367000,9281102.0,5.29,hsp1
JPN,KINEIMARU NO.128,432367000,9281102.0,16.48,palau_eez
JPN,KINSEIMARU NO.3,431680630,,666.04,hsp1
JPN,KIYO  MARU NO28,431795000,9128697.0,212.76,rmi_eez
JPN,KIYO  MARU NO28,431795000,9128697.0,94.37,hsp3
JPN,KIYO  MARU NO28,431795000,9128697.0,174.39,hsp1
JPN,KIYO  MARU NO28,431795000,9128697.0,4.14,fsm_eez
JPN,KIYO MARU NO.18,431914000,,216.34,rmi_eez
JPN,KIYO MARU NO.18,431914000,,34.15,hsp3
JPN,KIYO MARU NO.18,431914000,,126.19,hsp1
JPN,KIYO MARU NO.18,431914000,,56.34,fsm_eez
JPN,KOEIMARU NO.8,431680190,,434.88,hsp1
JPN,KOHRYOMARU,431009306,,2.42,hsp1
JPN,KORYUMARU,431000168,,377.49,hsp3
JPN,KOTOSHIROMARU NO.58,432914000,,0.62,rmi_eez
JPN,KOURYOUMARU NO.3,431602346,,122.92,hsp1
JPN,KOYOMARU NO.78,431181000,9991018.0,4.14,hsp1
JPN,KOYOMARU NO.78,431181000,9991018.0,37.59,fsm_eez
JPN,KOYOMARU NO.78,431181000,9991018.0,117.82,png_eez
JPN,KYOYOMARU NO.3,431487000,9194945.0,135.31,rmi_eez
JPN,KYOYOMARU NO.3,431487000,9194945.0,145.35,hsp3
JPN,KYOYOMARU NO.3,431487000,9194945.0,10.52,hsp1
JPN,MEIHO MARU NO.22,431801000,9119751.0,122.81,hsp3
JPN,MEIHO MARU NO.22,431801000,9119751.0,214.86,hsp1
JPN,MEIHO MARU NO.22,431801000,9119751.0,0.86,usa2_eez
JPN,MEIHO MARU NO37,431579000,,193.92,hsp3
JPN,MEIHO MARU NO37,431579000,,179.97,hsp1
JPN,MIAMARU NO.58,431001322,,708.98,hsp3
JPN,MIAMARU NO.78,431005871,,74.19,hsp3
JPN,MIAMARU NO.78,431005871,,1.17,usa2_eez
JPN,MIKIMARU NO.1,431012995,,19.72,hsp1
JPN,MIYAMARU NO.18,432845000,9634749.0,0.4,hsp1
JPN,MIYAMARU NO.18,432845000,9634749.0,26.78,fsm_eez
JPN,MIYAMARU NO.18,432845000,9634749.0,0.2,png_eez
JPN,NANAEMARU,431680770,,223.68,hsp1
JPN,"NIKKO MARU N0,11",431768000,,108.9,hsp3
JPN,"NIKKO MARU N0,11",431768000,,45.81,hsp1
JPN,"NIKKO MARU N0,11",431768000,,37.2,fsm_eez
JPN,NIKKO MARU NO.1,431769000,,82.51,hsp3
JPN,NIKKO MARU NO.1,431769000,,367.94,hsp1
JPN,NIKKO MARU NO.1,431769000,,38.84,fsm_eez
JPN,NIKKO MARU NO51,431935000,9162576.0,313.32,hsp3
JPN,NIKKO MARU NO51,431935000,9162576.0,240.09,hsp1
JPN,NIKKO MARU NO51,431935000,9162576.0,48.45,fsm_eez
JPN,NIKKOMARU NO111,431255000,9775189.0,136.67,rmi_eez
JPN,NIKKOMARU NO111,431255000,9775189.0,104.7,hsp3
JPN,NIKKOMARU NO111,431255000,9775189.0,99.7,hsp1
JPN,NIKKOMARU NO111,431255000,9775189.0,101.18,fsm_eez
JPN,"NO,88  EIYUUMARU",431002571,,43.51,hsp1
JPN,"NO,88  EIYUUMARU",431002571,,904.3,palau_eez
JPN,NO.1 SEIKICHIMARU,431680790,,697.22,hsp1
JPN,NO.11 MITSUMARU,431602086,,557.7,hsp3
JPN,NO.128 KAIGATAMARU,432984000,9709831.0,11.17,png_eez
JPN,NO.18 NANKAIMARU,431680730,,465.82,hsp1
JPN,NO.18 NANKAIMARU,431680730,,637.47,palau_eez
JPN,NO.18AYAMARU,431680113,,46.12,hsp1
JPN,NO.18AYAMARU,431680113,,6.31,palau_eez
JPN,NO.1HIRONAMARU,431680780,,0.25,hsp1
JPN,NO.21  TOKUHOUMARU,431680156,,282.5,hsp1
JPN,NO.21 ZENRIKIMARU,431680225,,112.2,hsp1
JPN,NO.32 TOKUSYOMARU,431600850,,352.39,hsp1
JPN,NO.33 KAIENMARU,431501170,,509.96,hsp1
JPN,NO.33 TOKUSYOUMARU,431200460,,355.54,hsp1
JPN,NO.37 RYOSYOUMARU,431680136,,853.53,hsp1
JPN,NO.38 KAIENMARU,431600420,,910.99,hsp1
JPN,NO.38 KOKUSHINMARU,431002995,,397.18,hsp1
JPN,NO.38MANEIMARU,431680141,,457.19,hsp1
JPN,NO.38MANEIMARU,431680141,,990.73,palau_eez
JPN,NO.3MIEMARU,431680230,,502.67,hsp1
JPN,NO.51 NAOMARU,431601317,,64.62,hsp1
JPN,NO.58 AYAMARU,431301296,,289.58,hsp1
JPN,NO.58 AYAMARU,431301296,,263.06,palau_eez
JPN,NO.5YUSEIMARU,431680580,,417.09,hsp1
JPN,NO.71KAIENMARU,431500360,,160.07,hsp3
JPN,NO.71KAIENMARU,431500360,,761.64,hsp1
JPN,NO.8 KAIHOUMARU,431501173,,7.83,hsp1
JPN,NO.8 KAIOUMARU,431501646,,424.89,hsp1
JPN,NO.8 SYOUKIMARU,431500960,,136.3,hsp1
JPN,NO.8 SYOUKIMARU,431500960,,550.93,palau_eez
JPN,NO.8KOUSHINMARU,431600660,,191.37,hsp3
JPN,NO.8KOUSHINMARU,431600660,,324.92,hsp1
JPN,NO.8MATSUITIMARU,431680210,,322.4,hsp1
JPN,NO.8MATSUITIMARU,431680210,,78.18,palau_eez
JPN,NO.8TAIKEIMARU,431601590,,221.65,hsp1
JPN,NO.8TAIKEIMARU,431601590,,874.26,palau_eez
JPN,NO18 KOUYUUMARU,431016137,,173.49,hsp3
JPN,NO7.FUKUKYUMARU,431733000,9951202.0,8.04,rmi_eez
JPN,NO83INARIMARU,431903000,9156747.0,456.1,hsp1
JPN,NO83INARIMARU,431903000,9156747.0,6.78,usa2_eez
JPN,RINA MARU,431500720,,162.48,hsp1
JPN,RURI OCEAN,431379000,9999838.0,1.0,hsp1
JPN,RYOAN MARU NO.85,432319000,8974661.0,827.76,fsm_eez
JPN,RYOAN MARU NO.85,432319000,8974661.0,349.91,png_eez
JPN,RYOEIMARU NO.11,431009932,,50.86,hsp1
JPN,RYOUEIMARU,431004389,,216.82,hsp3
JPN,RYOUEIMARU,431004389,,181.24,hsp1
JPN,RYUUSEIMARU,431024439,,5.24,hsp1
JPN,SEIRYO MARU NO18,431002127,,151.48,hsp3
JPN,SEIRYO MARU NO18,431002127,,248.13,hsp1
JPN,SEIYOSHI MARU,431601620,,419.19,hsp1
JPN,SHICHIHUKUJIN MARU,431603270,,83.91,hsp3
JPN,SHICHIHUKUJIN MARU,431603270,,17.97,hsp1
JPN,SHINEI MARU,431601572,,6.32,hsp3
JPN,SHINEI MARU,431601572,,338.3,hsp1
JPN,SHINSEI NO.71,431501176,,114.92,hsp3
JPN,SHINSEI NO.71,431501176,,183.51,hsp1
JPN,SHOEI MARU NO.123,432918000,,1361.47,fsm_eez
JPN,SHOEI MARU NO.123,432918000,,675.04,png_eez
JPN,SHOEI MARU NO.18,431693000,9115274.0,70.51,hsp1
JPN,SHOEI MARU NO.8,431001270,,172.56,rmi_eez
JPN,SHOEI MARU NO.8,431001270,,110.15,hsp3
JPN,SHOEI MARU NO.8,431001270,,10.02,fsm_eez
JPN,SHOEI MARU NO38,431680000,9105164.0,106.51,hsp3
JPN,SHOEI MARU NO38,431680000,9105164.0,4.15,hsp1
JPN,SHOEIMARU,431006558,,278.53,hsp1
JPN,SHOEIMARU NO.7,431700260,9120023.0,76.98,hsp2
JPN,SHOEIMARU NO.7,431700260,9120023.0,716.11,fsm_eez
JPN,SHOEIMARU NO.7,431700260,9120023.0,674.06,png_eez
JPN,SHOFUKU MARU NO.7,431700550,9011179.0,0.18,hsp1
JPN,SHOFUKU MARU NO.8,432282000,,212.29,hsp3
JPN,SHOFUKU MARU NO.8,432282000,,1115.36,fsm_eez
JPN,SHOFUKUMARU NO.18,432987000,9709843.0,809.23,fsm_eez
JPN,SHOKIMARU NO.31,431014428,,39.09,hsp1
JPN,SHOKIMARU NO.31,431014428,,0.52,palau_eez
JPN,SHOKIMARU NO.36,431159000,9066306.0,1.1,usa_eez
JPN,SHOKIMARU NO.36,431159000,9066306.0,62.03,fsm_eez
JPN,SHOKIMARU NO.36,431159000,9066306.0,52.3,png_eez
JPN,SHOUN MARU NO.1,431741000,9890771.0,2.81,fsm_eez
JPN,TACHIBANA 2,431659000,9817468.0,307.71,png_eez
JPN,TAIKEIMARU NO.18,431600680,,246.95,hsp1
JPN,TAIKEIMARU NO1,431796000,,14.63,fsm_eez
JPN,"TAKAMARU NO,23",431600140,,56.32,hsp3
JPN,"TAKAMARU NO,23",431600140,,4.67,hsp1
JPN,TATSUMARU NO.68,431053000,8944147.0,35.06,hsp4
JPN,TATSUMARU NO.68,431053000,8944147.0,2069.34,fsm_eez
JPN,TATSUYOSHIMARU,432256000,,12.77,hsp1
JPN,TOKIWA MARU NO.28,431399000,,0.49,fsm_eez
JPN,TOKIWA MARU NO.38,431541000,9874959.0,0.47,hsp2
JPN,TOKIWA MARU NO.38,431541000,9874959.0,0.88,fsm_eez
JPN,TOKIWA MARU NO.38,431541000,9874959.0,49.6,png_eez
JPN,TOKIWAMARU NO.18,431310000,,27.65,png_eez
JPN,TOKIWAMARU NO.18,431310000,,8.91,solomon_islands_eez
JPN,TOKUEIMARU NO.17,431410000,9810745.0,48.33,rmi_eez
JPN,TOKUEIMARU NO.17,431410000,9810745.0,128.6,hsp3
JPN,TOKUEIMARU NO.17,431410000,9810745.0,196.58,hsp1
JPN,TOKUEIMARU NO.17,431410000,9810745.0,19.34,usa_eez
JPN,TOKUSHOMARU NO.37,431010018,,575.3,hsp1
JPN,TOMOKITI MARU,431016336,,39.4,hsp1
JPN,TOSAKAIEN MARU,431000650,9615547.0,140.97,hsp3
JPN,TOSHIMAMARU NO.21,431680680,,546.57,hsp1
JPN,TOYOKUNI MARU NO.31,431714000,,0.33,hsp7
JPN,TOYOKUNI MARU NO.8,431722000,9115250.0,139.63,hsp3
JPN,TOYOKUNI MARU NO.8,431722000,9115250.0,241.18,hsp1
JPN,TOYOKUNI MARU NO.8,431722000,9115250.0,0.27,usa_eez
JPN,TOYOKUNI MARU NO.8,431722000,9115250.0,60.66,fsm_eez
JPN,WAKABAMARU NO.5,432410000,9281097.0,0.13,hsp2
JPN,WAKABAMARU NO5 222,431009573,,200.25,png_eez
JPN,WAKAMARU,431680154,,552.28,hsp1
JPN,WAKATAKE MARU,431454000,9799472.0,12.46,palau_eez
JPN,YACHIYOMARU NO.18,431000662,,92.51,hsp1
JPN,YACHOMARU NO.21,431009454,,72.49,hsp1
JPN,YAHATAMARU NO.5,432878000,9658549.0,702.13,fsm_eez
JPN,YAHATAMARU NO.68,431361000,,4183.5,fsm_eez
JPN,YAIZU,432706000,9524877.0,1.72,hsp3
JPN,YAIZU,432706000,9524877.0,43.08,hsp1
JPN,YAIZU,432706000,9524877.0,0.71,fsm_eez
JPN,YAMASAKITATSUEIMARU,431011762,,247.55,hsp3
JPN,YASUEIMARU,431600640,,7.66,hsp1
JPN,YUHOUMARU NO.38,431600210,,103.34,hsp1
JPN,YUHOUMARU NO.38,431600210,,311.01,palau_eez
JPN,YUJINMARU,431501805,,488.2,hsp3
JPN,YUJINMARU,431501805,,34.63,hsp1
JPN,YUJINMARU NO.83,431008919,,366.99,hsp1
JPN,YUKI MARU NO.11,431200343,,182.7,hsp3
JPN,YUKI MARU NO.11,431200343,,340.76,hsp1
JPN,YUKOMARU NO.5,431200702,,802.48,hsp3
JPN,YUKOMARU NO.5,431200702,,309.62,hsp1
JPN,YUUJINMARU  NO.55,431602069,,89.2,hsp1
JPN,YUUJINMARU NO.2,431200599,,65.69,hsp1
JPN,YUUJINMARU NO.5,431501647,,182.14,hsp3
JPN,YUUJINMARU NO.5,431501647,,28.78,hsp1
JPN,YUUJINMARU NO.58,431601917,,312.37,hsp3
JPN,YUUJINMARU NO.58,431601917,,58.18,hsp1
JPN,YUUJINMARU NO20,431500220,,141.53,hsp3
JPN,YUUJINMARU NO20,431500220,,294.63,hsp1
JPN,YUUZINMARU NO.53,431602128,,327.66,hsp1
JPN,,431200503,,108.64,hsp1
KIR,BLUE FORTUNE 31,529054000,,368.82,hsp6
KIR,BLUE FORTUNE 31,529054000.0,,67.76,fiji_eez
KIR,BLUE FORTUNE 31,529054000,,1332.97,kiribati1_eez
KIR,BLUE FORTUNE 32,529055000,,272.1,hsp6
KIR,BLUE FORTUNE 32,529055000.0,,9.01,fiji_eez
KIR,BLUE FORTUNE 32,529055000,,1445.32,kiribati1_eez
KIR,F/V.MAMAUTARI,529695000,8003278.0,67.9,hsp7
KIR,F/V.MAMAUTARI,529695000,8003278.0,10.05,hsp6
KIR,F/V.MAMAUTARI,529695000,8003278.0,216.81,kirbati2_eez
KIR,F/V.MAMAUTARI,529695000,8003278.0,33.6,tuvalu_eez
KIR,F/V.MAMAUTARI,529695000,8003278.0,0.1,kiribati1_eez
KIR,KIBENA 1,529027000,9934424.0,153.76,rmi_eez
KIR,KIBENA 1,529027000,9934424.0,48.74,nauru_eez
KIR,KIBENA 1,529027000,9934424.0,123.43,fsm_eez
KIR,KIBENA 1,529027000,9934424.0,91.03,png_eez
KIR,KIBENA 1,529027000,9934424.0,22.39,tuvalu_eez
KIR,KIBENA 1,529027000,9934424.0,467.87,kiribati1_eez
KIR,KIBENA 1,529027000,9934424.0,161.45,solomon_islands_eez
KIR,KIBENA 2,529030000,9959682.0,136.9,rmi_eez
KIR,KIBENA 2,529030000,9959682.0,98.84,nauru_eez
KIR,KIBENA 2,529030000,9959682.0,62.56,png_eez
KIR,KIBENA 2,529030000,9959682.0,10.55,tuvalu_eez
KIR,KIBENA 2,529030000,9959682.0,368.43,kiribati1_eez
KIR,KIBENA 2,529030000,9959682.0,2.33,solomon_islands_eez
KIR,KIBENA 3,529036000,9973999.0,19.03,rmi_eez
KIR,KIBENA 3,529036000,9973999.0,221.52,nauru_eez
KIR,KIBENA 3,529036000,9973999.0,15.13,fsm_eez
KIR,KIBENA 3,529036000,9973999.0,247.67,png_eez
KIR,KIBENA 3,529036000,9973999.0,588.31,kiribati1_eez
KIR,KIBENA 6,529044000,1024168.0,126.77,rmi_eez
KIR,KIBENA 6,529044000,1024168.0,59.86,fsm_eez
KIR,KIBENA 6,529044000,1024168.0,0.1,kirbati2_eez
KIR,KIBENA 6,529044000,1024168.0,34.64,kiribati1_eez
KIR,KIBENA 7,529045000,1024170.0,10.01,fsm_eez
KIR,KIBENA 7,529045000,1024170.0,9.43,kiribati1_eez
KIR,MARIBO 61,529051000,1071123.0,88.75,rmi_eez
KIR,MARIBO 61,529051000,1071123.0,57.58,nauru_eez
KIR,MARIBO 61,529051000,1071123.0,3.48,fsm_eez
KIR,MARIBO 61,529051000,1071123.0,154.12,kiribati1_eez
KIR,MARIRAOI,529440000,8003230.0,17.64,fsm_eez
KIR,MARIRAOI,529440000,8003230.0,3.07,png_eez
KIR,MARIRAOI,529440000,8003230.0,11.4,solomon_islands_eez
KIR,MARORAOI,529687000,8103080.0,14.02,solomon_islands_eez
KIR,MOAKONA,529783000,9699581.0,0.6,fsm_eez
KIR,MOAKONA,529783000,9699581.0,2.98,solomon_islands_eez
KIR,TEKINATI...II,529039000,,336.52,kiribati1_eez
KIR,TEMANIM 01,529033000,9963176.0,3784.98,kiribati1_eez
KIR,TEMANIM 02,529034000,9963188.0,31.14,rmi_eez
KIR,TEMANIM 02,529034000,9963188.0,7.4,hsp3
KIR,TEMANIM 02,529034000,9963188.0,11.69,hsp1
KIR,TEMANIM 02,529034000,9963188.0,3.39,usa2_eez
KIR,TEMANIM 02,529034000,9963188.0,3842.85,kiribati1_eez
KIR,TEMANIM 03,529035000,9963190.0,24.96,rmi_eez
KIR,TEMANIM 03,529035000,9963190.0,5.66,hsp3
KIR,TEMANIM 03,529035000,9963190.0,24.98,hsp1
KIR,TEMANIM 03,529035000,9963190.0,3602.25,kiribati1_eez
KOR,212 DONG W0N,440620000,8843111.0,578.96,hsp4
KOR,212 DONG W0N,440620000,8843111.0,129.62,hsp7
KOR,212 DONG W0N,440620000,8843111.0,623.45,hsp6
KOR,212 DONG W0N,440620000.0,8843111.0,1.92,fiji_eez
KOR,305 ORYONG,440656000,8703878.0,0.71,rmi_eez
KOR,305 ORYONG,440656000,8703878.0,93.04,hsp7
KOR,306 ORYNG,440733000,8703880.0,49.43,hsp7
KOR,311 ORYONG,440987000,8714164.0,1.62,hsp7
KOR,315 O RYONG,440731000,8714188.0,0.56,hsp3
KOR,315 O RYONG,440731000,8714188.0,494.04,hsp7
KOR,316ORYONG,440986000,9042037.0,5.48,hsp3
KOR,316ORYONG,440986000,9042037.0,4.07,usa2_eez
KOR,316ORYONG,440986000,9042037.0,487.96,hsp4
KOR,316ORYONG,440986000,9042037.0,270.37,hsp6
KOR,317ORYONG,440045000,9042049.0,3.35,hsp3
KOR,353 ORYONG,440989000,8703440.0,0.2,hsp3
KOR,353 ORYONG,440989000,8703440.0,164.7,hsp4
KOR,353 ORYONG,440989000,8703440.0,380.7,hsp7
KOR,372 OYANG,441018000,8920907.0,409.9,hsp7
KOR,375 ORYONG,441584000,9152179.0,402.73,hsp6
KOR,377 ORYONG,441650000,9047893.0,4.07,rmi_eez
KOR,377 ORYONG,441650000,9047893.0,1.05,hsp3
KOR,501 NAM GUNG,440919000,8703854.0,2204.3,hsp4
KOR,501 NAM GUNG,440919000,8703854.0,138.42,hsp6
KOR,619 DONGWON,440809000,8815671.0,436.61,hsp4
KOR,619 DONGWON,440809000,8815671.0,394.84,hsp6
KOR,716 ORYONG,440934000,8717879.0,0.46,hsp3
KOR,716 ORYONG,440934000,8717879.0,169.02,hsp7
KOR,718-ORYONG,440935000,8815695.0,1.0,rmi_eez
KOR,718-ORYONG,440935000,8815695.0,468.53,hsp7
KOR,725 ORYONG         0,440886000,9041100.0,122.55,hsp7
KOR,731ORYONG,440920000,8920919.0,440.34,hsp4
KOR,733 ORYONG,440931000,9041112.0,53.64,hsp7
KOR,733 ORYONG,440931000,9041112.0,147.31,hsp6
KOR,82 AGNES,440772000,8714061.0,331.51,hsp4
KOR,82 AGNES,440772000,8714061.0,783.73,hsp7
KOR,82 AGNES,440772000,8714061.0,182.31,hsp6
KOR,AGNES 83,441043000,9012331.0,1803.69,hsp4
KOR,AGNES 83,441043000.0,9012331.0,4.52,hsp5
KOR,AGNES 83,441043000,9012331.0,46.38,hsp6
KOR,AGNES 90 HO,440770000,9042025.0,1135.95,hsp4
KOR,AGNES 90 HO,440770000,9042025.0,597.24,hsp6
KOR,ATUN TRES,440992000,8821553.0,166.89,hsp7
KOR,BONAMI,441489000,9848869.0,2.39,fsm_eez
KOR,BONAMI,441489000,9848869.0,13.95,png_eez
KOR,BONAMI,441489000,9848869.0,3.37,solomon_islands_eez
KOR,DONGWON NO.203,440858000,8717805.0,1383.16,hsp4
KOR,DONGWON NO.203,440858000,8717805.0,111.47,hsp7
KOR,DONGWON NO.203,440858000,8717805.0,266.63,hsp6
KOR,DONGWON NO.203,440858000.0,8717805.0,3.21,fiji_eez
KOR,DONGWON NO.205,440788000,8717817.0,2.98,hsp3
KOR,DONGWON NO.205,440788000,8717817.0,45.56,hsp7
KOR,DONGWON NO.205,440788000,8717817.0,999.74,hsp6
KOR,F/V.MIRAERO,440226000,9713985.0,2.36,hsp1
KOR,F/V.MIRAERO,440226000,9713985.0,1.81,tuvalu_eez
KOR,F/V.MIRAERO,440226000,9713985.0,1.69,kiribati1_eez
KOR,F/V.MIRAERO,440226000,9713985.0,18.6,solomon_islands_eez
KOR,HANARA,440357000,9743435.0,2.1,png_eez
KOR,JANG BO GO,441493000,9511301.0,0.46,png_eez
KOR,JANG BO GO,441493000,9511301.0,0.78,solomon_islands_eez
KOR,JUBILEE,441472000,9848857.0,0.49,solomon_islands_eez
KOR,NO 355 OYANG,441098000,8905593.0,321.21,hsp4
KOR,NO 355 OYANG,441098000,8905593.0,19.29,hsp7
KOR,NO 901 ORYONG,441439000,9895850.0,359.26,hsp4
KOR,NO 901 ORYONG,441439000,9895850.0,76.48,hsp7
KOR,NO 901 ORYONG,441439000,9895850.0,1222.17,hsp6
KOR,NO 901 ORYONG,441439000.0,9895850.0,67.03,fiji_eez
KOR,NO 901 ORYONG,441439000,9895850.0,3.13,kiribati1_eez
KOR,NO.1 CHIL SUNG,440821000,8717855.0,2.41,usa2_eez
KOR,NO.1 CHIL SUNG,440821000,8717855.0,0.61,kiribati1_eez
KOR,NO.11 HAE CHEON,440699000,8921250.0,757.86,hsp7
KOR,NO.2 KYUNG YANG,440773000,8805315.0,0.46,hsp3
KOR,NO.2 KYUNG YANG,440773000,8805315.0,1118.35,hsp4
KOR,NO.2 KYUNG YANG,440773000,8805315.0,0.43,kiribati1_eez
KOR,NO.202 HAE CHEON,440941000,8714176.0,828.22,hsp4
